rider_id,name,city,signup_date,rating
511,Aditya Verma,Mumbai,2024-10-03,3.77
512,Reyansh Yadav,Delhi,2024-10-02,4.59
513,Aarav Sharma,Bangalore,2024-04-24,4.19
514,Reyansh Yadav,Hyderabad,2024-10-05,4.74
515,Krishna Verma,Delhi,2024-05-06,3.91
516,Aarav Nair,Pune,2024-02-27,4.65
517,Vihaan Singh,Mumbai,2024-01-09,3.65
518,Krishna Joshi,Chennai,2024-01-18,4.55
519,Vihaan Sharma,Hyderabad,2024-01-25,4.16
520,Vihaan Sharma,Delhi,2024-10-03,4.26
521,Vihaan Joshi,Bangalore,2024-05-28,4.37
522,Sai Singh,Bangalore,2024-12-10,4.81
523,Ishaan Singh,Hyderabad,2024-12-04,3.95
524,Ishaan Joshi,Chennai,2024-02-01,4.87
525,Reyansh Yadav,Hyderabad,2024-11-16,3.57
526,Reyansh Yadav,Bangalore,2024-06-25,4.54
527,Aditya Khan,Hyderabad,2024-07-28,3.78
528,Krishna Singh,Kolkata,2024-10-02,3.84
529,Aditya Gupta,Mumbai,2024-12-28,4.34
530,Ishaan Yadav,Delhi,2024-08-01,4.08
531,Vihaan Verma,Chennai,2024-05-10,3.62
532,Sai Patel,Pune,2024-08-18,4.59
533,Aarav Khan,Hyderabad,2024-04-07,4.51
534,Aarav Patel,Delhi,2024-11-04,4.71
535,Ishaan Singh,Hyderabad,2024-10-27,3.81
536,Arjun Sharma,Delhi,2024-06-19,4.91
537,Krishna Singh,Chennai,2024-03-01,4.41
538,Reyansh Singh,Pune,2024-04-14,3.98
539,Reyansh Gupta,Pune,2024-05-24,4.47
540,Arjun Verma,Pune,2024-06-06,4.82
541,Vivaan Gupta,Kolkata,2024-08-26,4.76
542,Sai Verma,Hyderabad,2024-04-14,3.57
543,Aditya Sharma,Bangalore,2024-04-23,4.33
544,Kabir Nair,Bangalore,2024-10-26,3.73
545,Vihaan Nair,Pune,2024-06-17,4.75
546,Ishaan Verma,Bangalore,2024-09-12,4.65
547,Krishna Gupta,Delhi,2024-09-07,4.6
548,Aditya Reddy,Chennai,2024-06-29,4.32
549,Ishaan Sharma,Pune,2024-04-04,3.55
550,Aarav Sharma,Hyderabad,2024-02-08,3.71
551,Vihaan Patel,Chennai,2024-11-18,3.73
552,Ishaan Gupta,Bangalore,2024-04-21,3.59
553,Kabir Gupta,Chennai,2024-11-22,4.23
554,Ishaan Yadav,Hyderabad,2024-01-04,3.52
555,Arjun Yadav,Bangalore,2024-09-28,3.53
556,Reyansh Reddy,Mumbai,2024-12-23,4.88
557,Aditya Singh,Delhi,2024-09-25,4.43
558,Sai Khan,Kolkata,2024-05-09,4.1
559,Reyansh Gupta,Pune,2024-07-10,3.86
560,Vihaan Khan,Chennai,2024-12-22,4.74
561,Aarav Patel,Hyderabad,2024-02-11,4.07
562,Krishna Sharma,Chennai,2024-10-09,3.51
563,Vivaan Gupta,Kolkata,2024-03-28,4.15
564,Kabir Patel,Pune,2024-06-18,4.88
565,Vihaan Joshi,Hyderabad,2024-04-27,3.91
566,Arjun Yadav,Pune,2024-02-08,4.49
567,Sai Sharma,Delhi,2024-04-01,4.38
568,Reyansh Patel,Bangalore,2024-12-30,3.74
569,Kabir Nair,Chennai,2024-05-03,4.84
570,Reyansh Reddy,Kolkata,2024-06-18,4.98
571,Ishaan Verma,Mumbai,2024-02-10,3.65
572,Vivaan Verma,Pune,2024-04-28,4.65
573,Reyansh Verma,Mumbai,2024-10-31,4.45
574,Krishna Singh,Bangalore,2024-08-18,4.33
575,Reyansh Reddy,Chennai,2024-07-11,4.38
576,Vivaan Joshi,Bangalore,2024-07-13,4.7
577,Vivaan Patel,Bangalore,2024-12-31,3.73
578,Aditya Nair,Bangalore,2024-12-30,4.04
579,Aarav Khan,Hyderabad,2024-02-16,4.04
580,Vivaan Reddy,Mumbai,2024-05-18,3.78
581,Ishaan Yadav,Pune,2024-08-17,4.11
582,Vivaan Verma,Pune,2024-01-14,3.64
583,Sai Nair,Mumbai,2024-11-02,3.94
584,Vivaan Yadav,Delhi,2024-07-17,4.36
585,Reyansh Reddy,Delhi,2024-03-27,3.9
586,Krishna Reddy,Mumbai,2024-05-17,3.75
587,Reyansh Khan,Hyderabad,2024-05-21,4.67
588,Arjun Singh,Chennai,2024-07-03,4.44
589,Kabir Singh,Hyderabad,2024-10-31,3.66
590,Aarav Nair,Bangalore,2024-06-04,4.76
591,Sai Gupta,Bangalore,2024-07-13,4.15
592,Kabir Reddy,Bangalore,2024-11-29,3.98
593,Vihaan Gupta,Bangalore,2024-12-21,3.77
594,Sai Khan,Chennai,2024-07-22,4.54
595,Kabir Singh,Bangalore,2024-09-08,4.06
596,Sai Patel,Pune,2024-07-20,3.8
597,Aditya Yadav,Mumbai,2024-10-06,4.93
598,Vihaan Gupta,Kolkata,2024-08-24,3.94
599,Vivaan Nair,Chennai,2024-12-20,4.25
600,Arjun Singh,Bangalore,2024-11-20,4.49
601,Reyansh Patel,Hyderabad,2024-08-04,4.99
602,Kabir Nair,Pune,2024-09-02,4.26
603,Reyansh Yadav,Mumbai,2024-12-20,4.69
604,Ishaan Joshi,Chennai,2024-07-03,4.87
605,Vihaan Verma,Delhi,2024-02-25,4.47
606,Kabir Nair,Kolkata,2024-01-23,4.0
607,Vivaan Sharma,Mumbai,2024-08-08,3.89
608,Ishaan Yadav,Pune,2024-09-18,4.53
609,Krishna Verma,Hyderabad,2024-04-23,4.19
610,Kabir Yadav,Delhi,2024-12-13,4.02
611,Krishna Patel,Bangalore,2024-01-13,4.12
612,Vivaan Reddy,Bangalore,2024-02-13,3.97
613,Vihaan Yadav,Hyderabad,2024-08-21,4.02
614,Krishna Gupta,Bangalore,2024-02-19,3.6
615,Vivaan Sharma,Kolkata,2024-01-23,4.01
616,Aditya Singh,Pune,2024-02-25,3.76
617,Sai Yadav,Hyderabad,2024-03-22,4.94
618,Reyansh Reddy,Delhi,2024-04-28,4.46
619,Reyansh Sharma,Chennai,2024-08-09,4.42
620,Krishna Joshi,Hyderabad,2024-04-11,4.08
621,Vihaan Singh,Bangalore,2024-12-26,4.63
622,Kabir Patel,Kolkata,2024-02-02,4.81
623,Sai Verma,Delhi,2024-04-05,4.19
624,Krishna Yadav,Chennai,2024-05-14,3.97
625,Kabir Nair,Pune,2024-07-17,3.67
626,Krishna Joshi,Delhi,2024-06-29,4.72
627,Arjun Joshi,Pune,2024-12-27,3.63
628,Sai Patel,Delhi,2024-03-09,3.96
629,Sai Reddy,Pune,2024-04-03,4.08
630,Aditya Joshi,Hyderabad,2024-11-01,4.13
631,Ishaan Reddy,Pune,2024-09-06,3.75
632,Aditya Reddy,Bangalore,2024-05-27,4.76
633,Aarav Verma,Mumbai,2024-11-13,4.23
634,Reyansh Yadav,Pune,2024-04-09,4.48
635,Krishna Nair,Chennai,2024-07-28,4.76
636,Aditya Patel,Pune,2024-09-07,3.55
637,Arjun Sharma,Bangalore,2024-04-22,3.84
638,Aditya Gupta,Pune,2024-05-27,4.61
639,Ishaan Yadav,Mumbai,2024-09-10,4.36
640,Ishaan Verma,Pune,2024-05-17,4.73
641,Krishna Yadav,Delhi,2024-01-22,4.98
642,Vihaan Khan,Kolkata,2024-02-22,5.0
643,Arjun Verma,Kolkata,2024-08-18,4.73
644,Vivaan Singh,Delhi,2024-08-12,4.72
645,Sai Joshi,Chennai,2024-10-28,4.14
646,Aditya Singh,Kolkata,2024-11-11,3.81
647,Kabir Verma,Pune,2024-01-31,3.92
648,Aditya Verma,Chennai,2024-10-02,3.94
649,Arjun Yadav,Chennai,2024-10-20,4.72
650,Reyansh Sharma,Bangalore,2024-03-10,4.8
651,Aditya Singh,Delhi,2024-03-05,4.57
652,Reyansh Gupta,Delhi,2024-05-06,4.37
653,Reyansh Nair,Hyderabad,2024-05-17,3.61
654,Reyansh Yadav,Chennai,2024-02-17,3.92
655,Krishna Gupta,Bangalore,2024-07-07,4.37
656,Krishna Verma,Kolkata,2024-02-17,3.59
657,Reyansh Singh,Hyderabad,2024-09-30,4.74
658,Arjun Verma,Kolkata,2024-09-10,3.93
659,Kabir Reddy,Pune,2024-10-07,4.78
660,Aarav Sharma,Mumbai,2024-06-24,4.44
661,Aarav Patel,Kolkata,2024-08-23,3.74
662,Aarav Nair,Delhi,2024-08-21,4.99
663,Arjun Reddy,Kolkata,2024-03-08,4.9
664,Vivaan Verma,Bangalore,2024-05-20,3.62
665,Aditya Sharma,Hyderabad,2024-12-06,4.44
666,Vihaan Nair,Chennai,2024-12-24,3.64
667,Aarav Singh,Hyderabad,2024-02-18,3.62
668,Vihaan Yadav,Chennai,2024-10-30,4.17
669,Sai Patel,Kolkata,2024-01-05,4.13
670,Krishna Patel,Delhi,2024-03-08,4.07
671,Vivaan Verma,Bangalore,2024-02-22,4.82
672,Reyansh Reddy,Chennai,2024-03-11,4.99
673,Vivaan Yadav,Pune,2024-03-14,3.51
674,Aditya Gupta,Bangalore,2024-11-28,4.58
675,Aditya Nair,Pune,2024-11-17,4.53
676,Vivaan Patel,Delhi,2024-04-21,4.63
677,Reyansh Verma,Hyderabad,2024-10-28,3.97
678,Vihaan Khan,Chennai,2024-03-12,3.63
679,Kabir Joshi,Chennai,2024-10-10,4.41
680,Aarav Khan,Delhi,2024-12-19,4.28
681,Vihaan Nair,Bangalore,2024-09-17,4.47
682,Krishna Nair,Mumbai,2024-05-02,3.86
683,Kabir Patel,Pune,2024-11-22,4.83
684,Sai Verma,Delhi,2024-01-07,4.08
685,Reyansh Verma,Pune,2024-10-18,4.52
686,Vivaan Sharma,Pune,2024-08-29,3.6
687,Vihaan Sharma,Mumbai,2024-05-14,4.92
688,Ishaan Khan,Chennai,2024-07-22,4.57
689,Reyansh Nair,Mumbai,2024-07-31,4.46
690,Kabir Reddy,Bangalore,2024-10-02,3.63
691,Ishaan Singh,Kolkata,2024-02-10,3.73
692,Reyansh Joshi,Chennai,2024-06-16,4.64
693,Vivaan Khan,Chennai,2024-11-28,4.16
694,Aarav Singh,Mumbai,2024-05-02,4.89
695,Krishna Joshi,Pune,2024-02-29,3.58
696,Aditya Patel,Mumbai,2024-12-07,4.56
697,Aarav Reddy,Hyderabad,2024-12-25,4.93
698,Ishaan Khan,Delhi,2024-09-24,4.06
699,Vivaan Sharma,Bangalore,2024-05-17,4.71
700,Ishaan Patel,Bangalore,2024-05-19,4.57
701,Vivaan Gupta,Hyderabad,2024-10-22,4.27
702,Krishna Joshi,Delhi,2024-01-29,4.05
703,Vivaan Joshi,Chennai,2024-05-10,4.58
704,Ishaan Sharma,Mumbai,2024-04-26,4.79
705,Vihaan Sharma,Hyderabad,2024-01-07,4.05
706,Aditya Sharma,Pune,2024-03-17,4.7
707,Reyansh Singh,Bangalore,2024-12-31,3.87
708,Arjun Patel,Pune,2024-06-12,4.06
709,Aarav Reddy,Delhi,2024-09-14,4.71
710,Reyansh Patel,Hyderabad,2024-01-24,4.8
711,Sai Patel,Pune,2024-06-08,4.19
712,Vihaan Khan,Pune,2024-07-07,4.68
713,Vihaan Gupta,Bangalore,2024-11-14,4.39
714,Vihaan Yadav,Kolkata,2024-09-09,4.69
715,Aarav Nair,Mumbai,2024-03-18,3.85
716,Aarav Verma,Mumbai,2024-06-26,4.64
717,Arjun Patel,Delhi,2024-07-11,4.29
718,Reyansh Gupta,Mumbai,2024-05-01,4.96
719,Arjun Patel,Mumbai,2024-03-13,4.88
720,Reyansh Verma,Hyderabad,2024-09-23,4.96
721,Kabir Patel,Pune,2024-02-13,3.7
722,Vivaan Joshi,Pune,2024-07-20,3.59
723,Aditya Singh,Bangalore,2024-12-05,3.89
724,Reyansh Verma,Bangalore,2024-06-10,4.18
725,Vivaan Singh,Delhi,2024-04-29,4.67
726,Vivaan Reddy,Mumbai,2024-10-26,3.75
727,Sai Nair,Mumbai,2024-08-26,4.3
728,Krishna Khan,Hyderabad,2024-04-16,3.9
729,Vivaan Reddy,Kolkata,2024-03-02,4.53
730,Kabir Sharma,Delhi,2024-12-26,4.75
731,Aditya Patel,Chennai,2024-06-16,3.87
732,Reyansh Yadav,Mumbai,2024-07-01,4.52
733,Aditya Sharma,Hyderabad,2024-05-13,4.78
734,Ishaan Singh,Mumbai,2024-10-11,4.19
735,Vivaan Sharma,Mumbai,2024-03-12,4.75
736,Aditya Singh,Kolkata,2024-04-23,4.1
737,Vivaan Joshi,Pune,2024-12-17,3.89
738,Aarav Patel,Delhi,2024-02-08,4.85
739,Aditya Patel,Kolkata,2024-08-15,4.74
740,Vivaan Sharma,Hyderabad,2024-06-18,3.58
741,Reyansh Nair,Hyderabad,2024-10-20,3.54
742,Reyansh Reddy,Bangalore,2024-12-15,3.82
743,Arjun Khan,Hyderabad,2024-04-05,4.83
744,Kabir Joshi,Pune,2024-01-18,3.87
745,Krishna Nair,Pune,2024-05-31,4.22
746,Arjun Nair,Delhi,2024-02-14,4.13
747,Ishaan Singh,Chennai,2024-11-25,4.99
748,Aarav Nair,Kolkata,2024-10-05,4.57
749,Ishaan Gupta,Bangalore,2024-09-02,4.87
750,Sai Nair,Bangalore,2024-09-14,3.77
751,Kabir Singh,Mumbai,2024-06-12,4.84
752,Aarav Gupta,Pune,2024-05-23,4.04
753,Vihaan Reddy,Mumbai,2024-10-26,3.87
754,Arjun Yadav,Kolkata,2024-05-03,4.69
755,Vihaan Joshi,Kolkata,2024-01-29,4.97
756,Sai Reddy,Delhi,2024-07-17,3.85
757,Sai Joshi,Mumbai,2024-06-11,4.56
758,Kabir Joshi,Delhi,2024-06-29,4.34
759,Krishna Yadav,Bangalore,2024-04-06,3.76
760,Vivaan Sharma,Delhi,2024-01-20,4.4
761,Ishaan Gupta,Mumbai,2024-01-11,4.0
762,Vihaan Reddy,Bangalore,2024-11-10,4.58
763,Aarav Sharma,Delhi,2024-06-14,4.38
764,Vivaan Yadav,Kolkata,2024-03-13,4.05
765,Sai Nair,Pune,2024-02-07,3.65
766,Sai Reddy,Delhi,2024-06-03,4.6
767,Krishna Verma,Delhi,2024-08-11,4.56
768,Kabir Verma,Delhi,2024-10-14,4.5
769,Reyansh Khan,Chennai,2024-03-30,4.53
770,Aditya Sharma,Chennai,2024-03-06,4.92
771,Kabir Sharma,Delhi,2024-07-19,4.4
772,Vihaan Joshi,Mumbai,2024-11-09,4.91
773,Sai Patel,Delhi,2024-03-13,4.02
774,Aditya Patel,Kolkata,2024-06-12,4.56
775,Sai Gupta,Mumbai,2024-11-23,3.9
776,Vivaan Verma,Bangalore,2024-05-07,4.68
777,Aarav Nair,Hyderabad,2024-01-01,4.6
778,Reyansh Gupta,Hyderabad,2024-03-26,4.03
779,Vivaan Gupta,Kolkata,2024-07-11,4.8
780,Vihaan Reddy,Hyderabad,2024-11-29,3.61
781,Arjun Sharma,Bangalore,2024-01-18,3.89
782,Vivaan Verma,Delhi,2024-02-23,4.83
783,Vivaan Yadav,Mumbai,2024-03-23,4.01
784,Krishna Sharma,Hyderabad,2024-11-10,4.91
785,Kabir Nair,Delhi,2024-03-25,3.58
786,Vihaan Singh,Hyderabad,2024-06-18,4.55
787,Arjun Khan,Bangalore,2024-10-03,3.86
788,Reyansh Joshi,Pune,2024-01-26,4.76
789,Aarav Verma,Mumbai,2024-03-19,4.14
790,Kabir Gupta,Delhi,2024-05-30,3.65
791,Aditya Khan,Mumbai,2024-04-15,4.21
792,Arjun Nair,Hyderabad,2024-02-29,4.23
793,Arjun Patel,Chennai,2024-12-04,4.32
794,Sai Nair,Bangalore,2024-04-04,3.78
795,Arjun Gupta,Hyderabad,2024-01-23,3.9
796,Kabir Sharma,Delhi,2024-05-17,4.63
797,Vivaan Patel,Chennai,2024-12-07,4.02
798,Reyansh Joshi,Delhi,2024-10-04,4.33
799,Ishaan Nair,Pune,2024-07-17,4.53
800,Kabir Singh,Hyderabad,2024-08-31,3.95
801,Aarav Yadav,Pune,2024-07-21,4.85
802,Kabir Reddy,Mumbai,2024-10-19,4.92
803,Aditya Reddy,Delhi,2024-08-17,4.71
804,Aarav Nair,Mumbai,2024-03-05,4.98
805,Vihaan Reddy,Kolkata,2024-08-10,4.39
806,Vivaan Patel,Hyderabad,2024-06-12,4.33
807,Sai Khan,Pune,2024-10-09,4.19
808,Kabir Joshi,Pune,2024-01-07,4.67
809,Reyansh Reddy,Delhi,2024-02-27,4.35
810,Vivaan Patel,Pune,2024-10-25,4.67
811,Ishaan Verma,Hyderabad,2024-05-26,3.9
812,Krishna Joshi,Pune,2024-12-01,4.21
813,Arjun Nair,Delhi,2024-03-29,4.43
814,Reyansh Sharma,Hyderabad,2024-12-14,4.83
815,Vihaan Sharma,Chennai,2024-06-18,4.21
816,Sai Sharma,Bangalore,2024-05-17,4.73
817,Arjun Khan,Kolkata,2024-06-04,4.24
818,Vivaan Singh,Delhi,2024-12-22,3.95
819,Sai Khan,Chennai,2024-08-14,4.13
820,Vivaan Singh,Hyderabad,2024-11-26,3.82
821,Krishna Yadav,Kolkata,2024-07-27,4.06
822,Ishaan Reddy,Mumbai,2024-01-29,3.97
823,Reyansh Reddy,Kolkata,2024-09-16,4.78
824,Aarav Reddy,Delhi,2024-10-18,4.81
825,Aarav Singh,Mumbai,2024-04-12,4.18
826,Vihaan Khan,Bangalore,2024-07-03,4.74
827,Reyansh Patel,Chennai,2024-09-15,3.55
828,Krishna Joshi,Hyderabad,2024-07-09,3.77
829,Kabir Yadav,Bangalore,2024-08-30,4.02
830,Vivaan Khan,Mumbai,2024-05-12,4.08
831,Kabir Singh,Kolkata,2024-03-24,3.83
832,Vihaan Khan,Chennai,2024-04-25,4.11
833,Aarav Gupta,Delhi,2024-01-11,4.47
834,Aarav Singh,Bangalore,2024-11-03,4.41
835,Arjun Nair,Hyderabad,2024-06-05,4.78
836,Arjun Singh,Hyderabad,2024-08-23,3.95
837,Kabir Nair,Pune,2024-09-23,3.65
838,Sai Yadav,Chennai,2024-09-18,4.39
839,Arjun Patel,Hyderabad,2024-05-24,3.6
840,Sai Khan,Bangalore,2024-05-21,4.48
841,Arjun Singh,Delhi,2024-11-29,4.28
842,Aarav Joshi,Hyderabad,2024-05-03,4.49
843,Aditya Sharma,Chennai,2024-12-14,4.25
844,Arjun Nair,Hyderabad,2024-05-31,4.08
845,Kabir Joshi,Kolkata,2024-01-19,3.78
846,Vihaan Yadav,Chennai,2024-12-31,4.68
847,Sai Yadav,Bangalore,2024-12-09,4.77
848,Ishaan Reddy,Bangalore,2024-12-02,3.65
849,Arjun Yadav,Kolkata,2024-03-06,4.87
850,Sai Patel,Delhi,2024-12-14,4.03
851,Reyansh Verma,Bangalore,2024-06-06,3.89
852,Krishna Patel,Hyderabad,2024-05-30,3.58
853,Kabir Joshi,Pune,2024-11-20,3.61
854,Ishaan Patel,Kolkata,2024-04-09,4.52
855,Arjun Nair,Mumbai,2024-09-28,4.81
856,Aditya Singh,Bangalore,2024-03-18,4.11
857,Krishna Reddy,Bangalore,2024-10-18,4.79
858,Vivaan Gupta,Bangalore,2024-04-02,4.45
859,Sai Sharma,Mumbai,2024-03-31,4.18
860,Aditya Joshi,Kolkata,2024-04-17,3.74
861,Aditya Joshi,Hyderabad,2024-02-15,4.45
862,Reyansh Gupta,Hyderabad,2024-07-25,3.51
863,Vihaan Verma,Mumbai,2024-09-30,4.84
864,Vihaan Sharma,Chennai,2024-09-28,3.51
865,Vihaan Verma,Bangalore,2024-05-07,3.69
866,Ishaan Joshi,Bangalore,2024-07-15,3.75
867,Arjun Khan,Hyderabad,2024-01-24,4.59
868,Ishaan Verma,Hyderabad,2024-11-01,4.83
869,Sai Gupta,Bangalore,2024-03-09,4.63
870,Reyansh Sharma,Delhi,2024-03-25,3.84
871,Vihaan Sharma,Pune,2024-03-08,4.26
872,Sai Sharma,Hyderabad,2024-03-04,4.81
873,Ishaan Joshi,Mumbai,2024-05-10,4.39
874,Vivaan Sharma,Mumbai,2024-01-25,4.53
875,Krishna Nair,Mumbai,2024-08-01,4.32
876,Aditya Singh,Chennai,2024-08-30,4.53
877,Arjun Nair,Chennai,2024-01-05,3.65
878,Arjun Joshi,Pune,2024-09-23,4.55
879,Vivaan Yadav,Chennai,2024-08-02,4.43
880,Vivaan Patel,Hyderabad,2024-05-24,3.8
881,Arjun Yadav,Delhi,2024-04-12,4.04
882,Arjun Reddy,Mumbai,2024-07-28,4.32
883,Krishna Verma,Delhi,2024-04-16,3.5
884,Vivaan Patel,Kolkata,2024-12-09,4.36
885,Aditya Patel,Kolkata,2024-09-09,4.27
886,Arjun Singh,Hyderabad,2024-02-21,4.98
887,Arjun Gupta,Mumbai,2024-05-31,3.65
888,Aarav Khan,Bangalore,2024-03-30,4.7
889,Reyansh Patel,Mumbai,2024-06-09,4.78
890,Aarav Reddy,Chennai,2024-01-24,4.47
891,Sai Gupta,Pune,2024-06-17,3.9
892,Sai Verma,Delhi,2024-02-17,3.67
893,Krishna Khan,Kolkata,2024-07-23,4.08
894,Reyansh Reddy,Mumbai,2024-09-01,3.7
895,Aditya Patel,Hyderabad,2024-01-31,4.87
896,Kabir Gupta,Delhi,2024-09-04,4.42
897,Kabir Sharma,Kolkata,2024-07-02,4.53
898,Krishna Gupta,Mumbai,2024-03-07,4.83
899,Aarav Patel,Bangalore,2024-08-13,4.48
900,Ishaan Joshi,Chennai,2024-01-07,4.35
901,Sai Yadav,Pune,2024-12-08,4.53
902,Vivaan Nair,Chennai,2024-11-12,4.59
903,Sai Nair,Delhi,2024-09-03,4.76
904,Kabir Sharma,Mumbai,2024-10-12,4.47
905,Ishaan Gupta,Kolkata,2024-03-21,4.24
906,Vivaan Gupta,Bangalore,2024-03-25,3.86
907,Aarav Yadav,Delhi,2024-05-22,4.33
908,Reyansh Singh,Mumbai,2024-07-12,4.19
909,Krishna Patel,Kolkata,2024-10-20,4.25
910,Vivaan Gupta,Chennai,2024-06-10,4.48
911,Reyansh Nair,Mumbai,2024-02-22,4.34
912,Vivaan Joshi,Pune,2024-01-01,4.46
913,Ishaan Singh,Chennai,2024-09-17,4.51
914,Sai Sharma,Kolkata,2024-06-23,3.83
915,Sai Yadav,Kolkata,2024-08-20,4.43
916,Sai Gupta,Mumbai,2024-08-30,3.65
917,Vihaan Sharma,Bangalore,2024-12-03,4.03
918,Arjun Yadav,Pune,2024-11-20,4.06
919,Aarav Reddy,Hyderabad,2024-02-24,3.71
920,Vivaan Khan,Pune,2024-07-28,3.79
921,Reyansh Singh,Hyderabad,2024-03-02,4.74
922,Sai Patel,Kolkata,2024-04-07,4.12
923,Kabir Patel,Kolkata,2024-11-20,4.84
924,Kabir Yadav,Delhi,2024-08-22,4.95
925,Ishaan Sharma,Pune,2024-01-03,4.9
926,Krishna Yadav,Kolkata,2024-10-26,4.88
927,Kabir Reddy,Chennai,2024-03-31,4.72
928,Reyansh Joshi,Pune,2024-02-23,4.82
929,Reyansh Nair,Pune,2024-09-15,4.87
930,Arjun Nair,Bangalore,2024-05-07,4.96
931,Aditya Reddy,Hyderabad,2024-08-19,4.4
932,Arjun Yadav,Kolkata,2024-09-19,3.97
933,Vihaan Singh,Delhi,2024-10-10,4.44
934,Sai Reddy,Chennai,2024-05-28,4.48
935,Ishaan Yadav,Chennai,2024-04-01,4.46
936,Vivaan Verma,Pune,2024-12-29,4.22
937,Reyansh Yadav,Bangalore,2024-10-19,4.82
938,Aarav Yadav,Mumbai,2024-08-04,3.54
939,Aarav Sharma,Delhi,2024-03-15,3.9
940,Arjun Khan,Delhi,2024-03-23,4.76
941,Arjun Singh,Kolkata,2024-12-19,4.31
942,Krishna Patel,Pune,2024-07-02,4.8
943,Vihaan Yadav,Hyderabad,2024-10-14,3.86
944,Arjun Sharma,Hyderabad,2024-12-22,4.08
945,Sai Yadav,Mumbai,2024-12-16,3.52
946,Vihaan Joshi,Kolkata,2024-05-08,4.67
947,Vihaan Verma,Kolkata,2024-08-14,4.38
948,Vihaan Singh,Bangalore,2024-11-04,4.17
949,Vivaan Reddy,Delhi,2024-12-15,4.6
950,Reyansh Sharma,Hyderabad,2024-03-02,3.92
951,Aditya Reddy,Pune,2024-05-15,4.77
952,Sai Gupta,Chennai,2024-01-03,4.91
953,Aditya Verma,Pune,2024-01-21,3.58
954,Kabir Khan,Hyderabad,2024-11-16,4.68
955,Sai Patel,Kolkata,2024-10-08,4.56
956,Vihaan Reddy,Pune,2024-09-26,3.6
957,Aditya Nair,Pune,2024-09-15,4.31
958,Sai Singh,Delhi,2024-02-17,4.5
959,Sai Khan,Delhi,2024-06-18,4.93
960,Ishaan Gupta,Pune,2024-11-12,4.74
961,Aarav Patel,Chennai,2024-11-28,4.02
962,Kabir Joshi,Delhi,2024-05-03,4.94
963,Sai Nair,Kolkata,2024-12-15,4.92
964,Arjun Yadav,Chennai,2024-07-16,3.92
965,Sai Yadav,Kolkata,2024-09-21,4.26
966,Aarav Khan,Chennai,2024-09-06,3.79
967,Vivaan Patel,Delhi,2024-09-20,4.96
968,Ishaan Sharma,Chennai,2024-10-02,3.6
969,Vihaan Nair,Kolkata,2024-12-09,3.66
970,Reyansh Patel,Chennai,2024-10-02,4.53
971,Krishna Verma,Mumbai,2024-01-13,3.63
972,Aditya Khan,Pune,2024-01-28,3.61
973,Arjun Nair,Hyderabad,2024-04-26,4.18
974,Reyansh Verma,Mumbai,2024-07-26,4.08
975,Ishaan Sharma,Chennai,2024-03-01,4.58
976,Kabir Sharma,Chennai,2024-02-02,4.77
977,Ishaan Patel,Bangalore,2024-07-02,4.68
978,Kabir Patel,Bangalore,2024-06-03,4.65
979,Reyansh Nair,Kolkata,2024-08-12,4.49
980,Aditya Yadav,Delhi,2024-08-30,3.7
981,Ishaan Khan,Chennai,2024-07-19,3.72
982,Sai Sharma,Pune,2024-12-12,4.81
983,Vivaan Sharma,Mumbai,2024-03-13,4.36
984,Ishaan Yadav,Mumbai,2024-07-20,3.96
985,Vihaan Nair,Chennai,2024-06-25,4.78
986,Aditya Reddy,Delhi,2024-03-13,4.43
987,Vihaan Patel,Delhi,2024-05-09,4.51
988,Aarav Yadav,Hyderabad,2024-10-17,4.47
989,Arjun Patel,Bangalore,2024-02-07,3.65
990,Krishna Verma,Bangalore,2024-10-24,3.69
991,Vihaan Patel,Bangalore,2024-12-01,4.43
992,Sai Gupta,Hyderabad,2024-04-09,3.99
993,Arjun Joshi,Delhi,2024-12-03,4.35
994,Sai Nair,Delhi,2024-07-05,3.51
995,Vihaan Nair,Bangalore,2024-05-06,4.76
996,Sai Gupta,Hyderabad,2024-03-09,4.17
997,Krishna Yadav,Mumbai,2024-06-05,3.76
998,Vivaan Khan,Kolkata,2024-11-06,4.74
999,Vihaan Khan,Chennai,2024-10-02,4.83
1000,Vivaan Sharma,Kolkata,2024-02-09,4.26
1001,Kabir Joshi,Hyderabad,2024-01-16,4.65
1002,Aarav Yadav,Bangalore,2024-04-18,4.32
1003,Krishna Reddy,Bangalore,2024-10-03,4.09
1004,Arjun Reddy,Hyderabad,2024-10-28,4.25
1005,Reyansh Verma,Pune,2024-02-16,3.52
1006,Kabir Reddy,Kolkata,2024-05-02,4.27
1007,Aditya Reddy,Pune,2024-08-16,4.92
1008,Aditya Gupta,Bangalore,2024-12-03,3.56
1009,Vihaan Patel,Bangalore,2024-09-06,4.05
1010,Vihaan Yadav,Kolkata,2024-01-22,4.04
1011,Krishna Sharma,Mumbai,2024-08-28,4.97
1012,Vivaan Yadav,Chennai,2024-06-14,4.74
1013,Kabir Yadav,Pune,2024-05-14,3.76
1014,Reyansh Verma,Pune,2024-11-30,4.48
1015,Ishaan Khan,Hyderabad,2024-02-09,4.96
1016,Ishaan Nair,Bangalore,2024-04-24,4.73
1017,Krishna Gupta,Pune,2024-06-25,3.51
1018,Krishna Reddy,Delhi,2024-03-12,3.62
1019,Arjun Singh,Delhi,2024-11-25,3.78
